,video_title,video_link,video_views,video_duration,video_availability,channel_id
149,Kobe Bryant Had Sleepless Nights When Shaq Won A Ring In Miami Before Him In LA Says Trevor Ariza,https://www.youtube.com/watch?v=vsJuplXleQA,94054,6:55,1,UCQoxJOkwaCgyzQtiuAIDcuw
133,Francis Ngannou’s Illegal Immigration: 14 Month Trek To Paris Through the Sahara & Mediterranean,https://www.youtube.com/watch?v=sw7iduteQvc,96389,14:01,1,UCQoxJOkwaCgyzQtiuAIDcuw
238,LeBron's Lack of Mamba Mentality is Why He's Disrespected. LeBron’s Too Nice Unlike Jordan & Kobe,https://www.youtube.com/watch?v=ZTQtTQgGRJc,96486,3:49,1,UCQoxJOkwaCgyzQtiuAIDcuw
66,Kountry Wayne’s Crazy Drug Dealing Stories & Selling Drugs With Dad and Brother | CLUB SHAY SHAY,https://www.youtube.com/watch?v=CtvAApMdDYg,97468,12:03,1,UCQoxJOkwaCgyzQtiuAIDcuw
178,Ric Flair's Best Catchphrases and He Stuns Shannon Sharpe with a Ring-Worthy Performance at 74,https://www.youtube.com/watch?v=K-0b7EwbuaE,97758,3:37,1,UCQoxJOkwaCgyzQtiuAIDcuw
45,"21 Savage’s Top 5 Atlanta Rappers: Young Thug, Future, T.I., Gucci Mane, Outkast | CLUB SHAY SHAY",https://www.youtube.com/watch?v=jrl-CGnggt0,98744,8:54,1,UCQoxJOkwaCgyzQtiuAIDcuw
232,LeBron's Had Haters Since $100M Contract & Flying On Jay-Z's Private Jet via Rich Paul,https://www.youtube.com/watch?v=OtzH_92e3p4,100012,3:22,1,UCQoxJOkwaCgyzQtiuAIDcuw
138,Francis Ngannou Wants To Fight Deontay Wilder & Anthony Joshua: He Beat Fury Who's Better Than Both,https://www.youtube.com/watch?v=uJZxxL2UCb4,100755,4:59,1,UCQoxJOkwaCgyzQtiuAIDcuw
11,Mo’Nique Strongly Disagrees With Shaq That Men Shouldn't Open Up To Women | CLUB SHAY SHAY,https://www.youtube.com/watch?v=rlBOxo9mbqI,102446,2:10,1,UCQoxJOkwaCgyzQtiuAIDcuw
315,Dwyane Wade Answers if LeBron James Should've Won Rookie of the Year Over Carmelo Anthony,https://www.youtube.com/watch?v=wfORGO-KVf0,102593,3:00,1,UCQoxJOkwaCgyzQtiuAIDcuw
438,Timbaland on R. Kelly: 'He's the King of R&B' | Ep. 80 | CLUB SHAY SHAY,https://www.youtube.com/watch?v=b3kqxPayP8w,103225,2:07,1,UCQoxJOkwaCgyzQtiuAIDcuw
270,Marshawn Lynch’s Confederate Flag & Hennessy Story In Buffalo Bills Bar | CLUB SHAY SHAY,https://www.youtube.com/watch?v=nGUhETKoj-8,104011,2:16,1,UCQoxJOkwaCgyzQtiuAIDcuw
323,Dwyane Wade Explains Why LeBron James Never Gets Hurt: His Mind Is Why He's So Great,https://www.youtube.com/watch?v=kXJHs5rI59s,104012,3:21,1,UCQoxJOkwaCgyzQtiuAIDcuw
254,Tommy Davidson On Meeting Dave Chappelle And Martin Lawerence In Washington D.C. Club,https://www.youtube.com/watch?v=dsDSUS5SmhY,104110,1:45,1,UCQoxJOkwaCgyzQtiuAIDcuw
224,Megan Thee Stallion's Career Since Tory Lanez's Shooting via Cordae | CLUB SHAY SHAY,https://www.youtube.com/watch?v=39VQwsDxDmE,105301,2:22,1,UCQoxJOkwaCgyzQtiuAIDcuw
394,"Jacquees on Gunna, Tory Lanez & King of R&B | Episode 83 | CLUB SHAY SHAY",https://www.youtube.com/watch?v=vBVJqsmwOug,105544,1:23:22,1,UCQoxJOkwaCgyzQtiuAIDcuw
155,Chris Paul Won’t Win A Ring With The Golden State Warriors Says Former Rockets Teammate Trevor Ariza,https://www.youtube.com/watch?v=9ymxLpBlUFo,106767,3:59,1,UCQoxJOkwaCgyzQtiuAIDcuw
317,"Dwyane Wade On Cursing LeBron Out, Losing NBA Finals To Dirk Nowitzki, J.J. Barea & Dallas Mavericks",https://www.youtube.com/watch?v=rhRv1K8l0Js,106987,2:17,1,UCQoxJOkwaCgyzQtiuAIDcuw
226,"Cordae Shares The Greatest Financial Advice From J. Cole, Talks Gunna in Jail and Giving a TED Talk",https://www.youtube.com/watch?v=sxxLLgVbuxA,108023,1:26:20,1,UCQoxJOkwaCgyzQtiuAIDcuw
5,Mo'Nique Tells Shannon Sharpe To Stop Dating Young Women | CLUB SHAY SHAY,https://www.youtube.com/watch?v=AjGrRzHSykg,108213,8:15,1,UCQoxJOkwaCgyzQtiuAIDcuw
446,"Drake, Jay-Z & Chris Brown told Timbaland to Stop doing Interviews while on Drugs | Ep. 80",https://www.youtube.com/watch?v=2_CGGxDTmtM,108734,4:42,1,UCQoxJOkwaCgyzQtiuAIDcuw
292,Brittany Renner's Broke NBA Player Date Story | CLUB SHAY SHAY,https://www.youtube.com/watch?v=cr7WiD0rv2A,109162,8:33,1,UCQoxJOkwaCgyzQtiuAIDcuw
24,Usher on Michael Jackson Giving Him Best Compliment Ever After Dancing With MJ Without Air Force 1s,https://www.youtube.com/watch?v=JqWm3xOGYAY,109540,4:54,1,UCQoxJOkwaCgyzQtiuAIDcuw
373,Dwyane Wade explains why Gabrielle Union signed a prenup | EP. 84 | CLUB SHAY SHAY,https://www.youtube.com/watch?v=Iy2lJpLG5y8,109647,1:30,1,UCQoxJOkwaCgyzQtiuAIDcuw
272,"Marshawn Lynch On Having 3.2 GPA With Grillz, Tattoos and Dreads | CLUB SHAY SHAY",https://www.youtube.com/watch?v=yy7s6FUl4aQ,110273,4:40,1,UCQoxJOkwaCgyzQtiuAIDcuw
69,Kountry Wayne Pays $1M Salary To Actor/Producer to Work 4 Days/20 Hours A Month | CLUB SHAY SHAY,https://www.youtube.com/watch?v=kqTv4LU19ns,111011,29:23,1,UCQoxJOkwaCgyzQtiuAIDcuw
243,Snoop Dogg and Dr. Dre Had Bruce Bruce Nervous In The Wash | CLUB SHAY SHAY,https://www.youtube.com/watch?v=-2PfPyDokJI,111609,1:20,1,UCQoxJOkwaCgyzQtiuAIDcuw
341,Chris Brown On Zion Williamson’s Girl Problems | EP. 86 | CLUB SHAY SHAY,https://www.youtube.com/watch?v=SB6Au7raBYY,111955,2:36,1,UCQoxJOkwaCgyzQtiuAIDcuw
210,DJ Khaled On 50 Cent's Beef With Fat Joe And Not Shaking Tony Yayo's Hand | CLUB SHAY SHAY,https://www.youtube.com/watch?v=IOv1rwNSwGo,113301,4:31,1,UCQoxJOkwaCgyzQtiuAIDcuw
176,Ric Flair Defends LeBron James & Picks King James Over Michael Jordan | CLUB SHAY SHAY,https://www.youtube.com/watch?v=hb2ad82OF-c,113594,3:51,1,UCQoxJOkwaCgyzQtiuAIDcuw
29,Usher's CONFESSIONS Album's Truth Revealed - Is It About Jermaine Dupri or Him? | CLUB SHAY SHAY,https://www.youtube.com/watch?v=UnRMG8CyEds,118409,15:13,1,UCQoxJOkwaCgyzQtiuAIDcuw
269,Marshawn Lynch Talks Benefits Of NFL Players Smoking Cannabis | CLUB SHAY SHAY,https://www.youtube.com/watch?v=JFcnLQZQdsE,118599,6:23,1,UCQoxJOkwaCgyzQtiuAIDcuw
485,Steve Harvey On Lori Harvey: “Sh*t done got out of hand” l Ep. 78 | CLUB SHAY SHAY,https://www.youtube.com/watch?v=bancD98xrAQ,118819,2:04,1,UCQoxJOkwaCgyzQtiuAIDcuw
360,"Stephen A. Smith On Lonzo Ball, NBA/NFL Players Attacking His Sources| EP. 85 | CLUB SHAY SHAY",https://www.youtube.com/watch?v=3eP1i8d73Pg,122876,3:59,1,UCQoxJOkwaCgyzQtiuAIDcuw
234,Rich Paul Convinced LeBron to Return to the Cleveland Cavaliers and Why LeBron Left for the Lakers,https://www.youtube.com/watch?v=LhjGjP9Ye98,123215,4:42,1,UCQoxJOkwaCgyzQtiuAIDcuw
365,Stephen A. Smith's Night Ruined With Woman By Tim Tebow & Why He Hates The Dallas Cowboys,https://www.youtube.com/watch?v=FWGS8ZBr8yU,123603,2:12,1,UCQoxJOkwaCgyzQtiuAIDcuw
212,DJ Khaled Doesn’t Trust Accountants or Money Managers | CLUB SHAY SHAY,https://www.youtube.com/watch?v=eWrLANCdvv4,124242,3:52,1,UCQoxJOkwaCgyzQtiuAIDcuw
354,Stephen A. Smith on James Harden: He has 0 championships to show for ALL of his demands,https://www.youtube.com/watch?v=tOTBuY3qm4s,126429,2:33,1,UCQoxJOkwaCgyzQtiuAIDcuw
56,Kountry Wayne Had A 500 Credit Score & Got A $10K Bank Loan | CLUB SHAY SHAY,https://www.youtube.com/watch?v=6h0x4FgDDco,126619,6:42,1,UCQoxJOkwaCgyzQtiuAIDcuw
139,"Francis Ngannou On Dana White & Leaving UFC: Without Fighters, There's No UFC | CLUB SHAY SHAY",https://www.youtube.com/watch?v=3lfd0mds_eQ,127438,13:27,1,UCQoxJOkwaCgyzQtiuAIDcuw
343,Stephen A. Smith Tells Shannon Sharpe He Knew When It Was Over For Him At Fox Sports 1,https://www.youtube.com/watch?v=oReW2WqRX3c,129054,7:32,1,UCQoxJOkwaCgyzQtiuAIDcuw
67,"Kountry Wayne Bought BBL Then Broke Up, Talks Cheesecake Factory & Buying Woman’s Friends Dinner",https://www.youtube.com/watch?v=2PINZACTf4g,130002,10:16,1,UCQoxJOkwaCgyzQtiuAIDcuw
44,21 Savage: “Gucci Mane made me hate Young Jeezy as a child.” | CLUB SHAY SHAY,https://www.youtube.com/watch?v=VMIVTNYgHmI,134501,5:02,1,UCQoxJOkwaCgyzQtiuAIDcuw
273,Marshawn Lynch Fined $1.2M+ By The NFL & The Birth Of The “I’m Here So I Won’t Get Fined”,https://www.youtube.com/watch?v=sMp4Q2bR7Vs,134523,3:14,1,UCQoxJOkwaCgyzQtiuAIDcuw
46,21 Savage Reacts To Snoop Dogg Receiving $45K For A Billion Streams | CLUB SHAY SHAY,https://www.youtube.com/watch?v=3_Aqtc2PN6o,139329,9:17,1,UCQoxJOkwaCgyzQtiuAIDcuw
62,Kountry Wayne Spends $250K Monthly Shooting Skits (300 a Month) & Making $700K+ (In a Slow Month),https://www.youtube.com/watch?v=BbJsOaw7IQM,140979,17:38,1,UCQoxJOkwaCgyzQtiuAIDcuw
233,Why LeBron James Didn't Pick New York Knicks Over Los Angeles Lakers via Rich Paul | CLUB SHAY SHAY,https://www.youtube.com/watch?v=gvYfIsOODnA,141249,2:07,1,UCQoxJOkwaCgyzQtiuAIDcuw
30,"Usher on Diddy’s Flavor Camp, Performing With Biggie & Being A Child Star In New York City",https://www.youtube.com/watch?v=oEpbwuZ1NGg,145202,21:35,1,UCQoxJOkwaCgyzQtiuAIDcuw
275,"Marshawn Lynch On Sister Being Gay, Initial Negative Reaction & Righting Wrongs In Movie ""Bottoms""",https://www.youtube.com/watch?v=4_xYkKkvngE,147218,6:02,1,UCQoxJOkwaCgyzQtiuAIDcuw
32,Usher on Jay-Z’s 5AM Phone Call & Super Bowl Halftime Show Being His Michael Jackson Moment,https://www.youtube.com/watch?v=R7tt5Ml3NaQ,148728,9:58,1,UCQoxJOkwaCgyzQtiuAIDcuw
70,"Kountry Wayne’s Biggest Purchases: Bel Air House, Atlanta Compound, Rolls Royce, Maybach, Apartments",https://www.youtube.com/watch?v=Ko5zDxgz8do,150491,16:03,1,UCQoxJOkwaCgyzQtiuAIDcuw
8,Mo’Nique’s Trailer Blew Up On Set Of ALMOST CHRISTMAS & She Talks Terrible Experience W/ Will Packer,https://www.youtube.com/watch?v=lF-p5gmSb-U,150511,7:42,1,UCQoxJOkwaCgyzQtiuAIDcuw
276,Marshawn Lynch On Buffalo Police Always Pulling Him Over & Being The Reason He Left The Bills,https://www.youtube.com/watch?v=NFKJGWiu9o4,153024,5:20,1,UCQoxJOkwaCgyzQtiuAIDcuw
75,Women Cheat More Than Men? Kountry Wayne’s Schooling Leaves Shannon Sharpe Speechless,https://www.youtube.com/watch?v=8hNJBxyeas0,153182,8:28,1,UCQoxJOkwaCgyzQtiuAIDcuw
28,"Usher on Babysitting Beyoncé, Destiny’s Child & Discovering Justin Bieber | CLUB SHAY SHAY",https://www.youtube.com/watch?v=9rf5mUn3XM8,153774,6:50,1,UCQoxJOkwaCgyzQtiuAIDcuw
249,“Will Smith would’ve never ran up on Trick Daddy.” - Bruce Bruce | CLUB SHAY SHAY,https://www.youtube.com/watch?v=vmSosOTlTPY,154419,3:55,1,UCQoxJOkwaCgyzQtiuAIDcuw
353,Stephen A. Smith On LeBron James: We’re Going to Miss Him When He’s Gone | EP. 85 | Club Shay Shay,https://www.youtube.com/watch?v=s8jBu4Dxyag,155987,6:01,1,UCQoxJOkwaCgyzQtiuAIDcuw
322,"Dwyane Wade on Carmelo Anthony, Allen Iverson & Damian Lillard Not Having A Ring | CLUB SHAY SHAY",https://www.youtube.com/watch?v=7iEQXleXinM,157587,4:04,1,UCQoxJOkwaCgyzQtiuAIDcuw
268,Marshawn Lynch On Growing Up In Oakland With Damian Lillard | CLUB SHAY SHAY,https://www.youtube.com/watch?v=WgpQBc_IKi0,158484,1:54,1,UCQoxJOkwaCgyzQtiuAIDcuw
87,Katt Williams On Strippers | CLUB SHAY SHAY,https://www.youtube.com/watch?v=NlmZPpIRjGk,163274,1:47,1,UCQoxJOkwaCgyzQtiuAIDcuw
347,Ja Morant's $60M Loss - Stephen A. & Shannon Discuss The Things Ja Shouldn’t Be Doing With His Dad,https://www.youtube.com/watch?v=A0tMChSLtIU,165353,4:34,1,UCQoxJOkwaCgyzQtiuAIDcuw
71,Kountry Wayne Made $20M In 3 Years On Social Media | CLUB SHAY SHAY,https://www.youtube.com/watch?v=lr-Bz6KIFiE,168626,36:41,1,UCQoxJOkwaCgyzQtiuAIDcuw
4,Mo'Nique: Everybody wanted to be Professor Oglevee | CLUB SHAY SHAY,https://www.youtube.com/watch?v=Df-fIsv18s8,169041,9:02,1,UCQoxJOkwaCgyzQtiuAIDcuw
476,"Steve Harvey on Samuel L. Jackson, Morgan Freeman & Himself making it after 40 | CLUB SHAY SHAY",https://www.youtube.com/watch?v=QZXap2rN-Kw,171277,12:50,1,UCQoxJOkwaCgyzQtiuAIDcuw
96,"Katt Williams Shows Love To Young Comedians: D.C. Young Fly, Desi Banks, Jess Hilarious and More",https://www.youtube.com/watch?v=LdVRcz5THbA,174491,1:14,1,UCQoxJOkwaCgyzQtiuAIDcuw
364,Shannon Sharpe Comes At Stephen A. Smith For Saying He’s Going To Beat Him Down On First Take,https://www.youtube.com/watch?v=9o1ZvQLNkDg,174946,15:23,1,UCQoxJOkwaCgyzQtiuAIDcuw
72,Kountry Wayne Spends $300K A Month To Run Empire With 10 Kids & 5 Baby Mamas | CLUB SHAY SHAY,https://www.youtube.com/watch?v=oQ4Qyf8IfsU,176042,20:59,1,UCQoxJOkwaCgyzQtiuAIDcuw
324,Dwyane Wade on Telling Gabrielle Union He Was Having A Kid With Another Woman | CLUB SHAY SHAY,https://www.youtube.com/watch?v=0a6Zv4Bu2cQ,178464,5:04,1,UCQoxJOkwaCgyzQtiuAIDcuw
473,Steve Harvey Breaks Down 3 Marriages & 2 Divorces | Ep. 78 | CLUB SHAY SHAY,https://www.youtube.com/watch?v=VgdXLgpbcUc,180180,16:36,1,UCQoxJOkwaCgyzQtiuAIDcuw
289,"Brittany Renner On Dating Shaq & Kevin Samuels Rumors, Basketball Wives, 50/50 & Signing a Prenup",https://www.youtube.com/watch?v=IgdFHQDTZM4,182959,8:44,1,UCQoxJOkwaCgyzQtiuAIDcuw
444,Shannon Sharpe receives GOLD plaque for Club Shay Shay reaching 1M subscribers | CLUB SHAY SHAY,https://www.youtube.com/watch?v=rJhpN1vnPU0,186592,0:57,1,UCQoxJOkwaCgyzQtiuAIDcuw
262,"Tommy Davidson Jealous of Jamie Foxx at Times, He Clears The Air On Their Relationship",https://www.youtube.com/watch?v=fhr03M4Kcwo,193889,9:49,1,UCQoxJOkwaCgyzQtiuAIDcuw
53,21 Savage on Yo Gotti’s Brother’s Murder in Memphis & Rick Ross’ Comments About Putting Guns Down,https://www.youtube.com/watch?v=Cup3xAgHbQ4,194576,2:34,1,UCQoxJOkwaCgyzQtiuAIDcuw
195,DaBaby On Rappers Dying In Hometown Like Young Dolph | CLUB SHAY SHAY,https://www.youtube.com/watch?v=Mnp7UWHYBRs,195927,10:09,1,UCQoxJOkwaCgyzQtiuAIDcuw
97,Katt Williams on Friday After Next and Bringing Money Mike to Life | CLUB SHAY SHAY,https://www.youtube.com/watch?v=dBxV_tpSZgQ,197087,18:47,1,UCQoxJOkwaCgyzQtiuAIDcuw
469,Steve Harvey Wouldn't Be Mad if 50 Cent Dogged Him but It Would Hurt if Cedric the Entertainer Did,https://www.youtube.com/watch?v=vh5y6-Rigoc,198289,12:34,1,UCQoxJOkwaCgyzQtiuAIDcuw
77,Katt Williams on Earthquake | CLUB SHAY SHAY,https://www.youtube.com/watch?v=w4Dq5Eba7PU,200374,4:37,1,UCQoxJOkwaCgyzQtiuAIDcuw
367,"Shannon Sharpe on Departure From Skip Bayless, Undisputed & Fox Sports 1| EP. 85 | CLUB SHAY SHAY",https://www.youtube.com/watch?v=1JbyJR5zAVM,200945,4:14,1,UCQoxJOkwaCgyzQtiuAIDcuw
7,Mo'Nique on Brother Molesting Her & Generational Trauma | CLUB SHAY SHAY,https://www.youtube.com/watch?v=XpT8z2HHtyU,202425,18:38,1,UCQoxJOkwaCgyzQtiuAIDcuw
115,"Best of 2023 with Steve Harvey, Deion Sanders, Stephen A. Smith and more! | CLUB SHAY SHAY",https://www.youtube.com/watch?v=1yW_v1i7fvk,205039,1:25:33,1,UCQoxJOkwaCgyzQtiuAIDcuw
278,Marshawn Lynch On Jail & Media Painting Him As A Thug | CLUB SHAY SHAY,https://www.youtube.com/watch?v=g5swu4tLU3U,206372,5:27,1,UCQoxJOkwaCgyzQtiuAIDcuw
361,Stephen A. Smith: “I don’t believe in Anthony Davis.” | EP. 85 | CLUB SHAY SHAY,https://www.youtube.com/watch?v=XQpd1Ukeq5g,208781,3:53,1,UCQoxJOkwaCgyzQtiuAIDcuw
308,Gabrielle Union Kicked Dwyane Wade's Friends Out The House | CLUB SHAY SHAY,https://www.youtube.com/watch?v=9mJZ-1zTGHU,210266,6:08,1,UCQoxJOkwaCgyzQtiuAIDcuw
271,Marshawn Lynch Owns A Home In Hawaii | CLUB SHAY SHAY,https://www.youtube.com/watch?v=jHaIqWM0ifk,213468,5:55,1,UCQoxJOkwaCgyzQtiuAIDcuw
291,Brittany Renner on Deion Sanders and What She Didn’t Like About Speaking At Jackson State,https://www.youtube.com/watch?v=pizDt0axuQg,215109,6:29,1,UCQoxJOkwaCgyzQtiuAIDcuw
478,Steve Harvey On Taking Blame For Miss Universe Error On Live TV & Drug Cartel Harassing Him | Ep. 78,https://www.youtube.com/watch?v=MHG2fdZjDoQ,219771,8:37,1,UCQoxJOkwaCgyzQtiuAIDcuw
264,"Will Smith and Jada Pinkett Smith Marriage, Will Smith Slapping Chris Rock - Tommy Davidson Reaction",https://www.youtube.com/watch?v=NWc4fnmdOZY,225349,3:03,1,UCQoxJOkwaCgyzQtiuAIDcuw
12,Mo’Nique Calls Out The Breakfast Club For Not Reporting On Netflix Settlement & “Donkey Of The Day”,https://www.youtube.com/watch?v=o85RuAMFT4Q,227585,4:12,1,UCQoxJOkwaCgyzQtiuAIDcuw
93,Katt Williams On Steve Harvey's Beef With Bernie Mac & Why Katt Declined The Kings of Comedy,https://www.youtube.com/watch?v=V9orq-KUZgA,230888,3:10,1,UCQoxJOkwaCgyzQtiuAIDcuw
61,Kountry Wayne Explains Why Tyler Perry Is Richer Than Will Smith & All Rappers | CLUB SHAY SHAY,https://www.youtube.com/watch?v=opD_H_HxV9M,231383,3:37,1,UCQoxJOkwaCgyzQtiuAIDcuw
283,Marshawn Lynch Walked Around With $3M On Him His Rookie Year For 3 Weeks While On The Buffalo Bills,https://www.youtube.com/watch?v=phyiceCvZrs,232820,9:04,1,UCQoxJOkwaCgyzQtiuAIDcuw
135,Polygamy in Africa vs America - Francis Ngannou Explains | CLUB SHAY SHAY,https://www.youtube.com/watch?v=1qrUi6n6-FQ,232931,5:55,1,UCQoxJOkwaCgyzQtiuAIDcuw
80,"Katt Williams on Faizon Love, Friday And Big Worm | CLUB SHAY SHAY",https://www.youtube.com/watch?v=ZWfaeINBAa8,233237,4:37,1,UCQoxJOkwaCgyzQtiuAIDcuw
293,"Brittany Renner Had Sex With 35 Men, Shannon Sharpe Left Speechless | CLUB SHAY SHAY",https://www.youtube.com/watch?v=2XzGETlKQoU,234539,4:43,1,UCQoxJOkwaCgyzQtiuAIDcuw
31,"Usher On Serenading Keke Palmer, Taraji P. Henson And Women At Legendary Las Vegas Residency",https://www.youtube.com/watch?v=Djvy4cgWYUY,235225,19:18,1,UCQoxJOkwaCgyzQtiuAIDcuw
111,Katt Williams on Rickey Smiley | CLUB SHAY SHAY,https://www.youtube.com/watch?v=7AHuu3ZkZks,236554,21:16,1,UCQoxJOkwaCgyzQtiuAIDcuw
160,“LeBron James was created in a lab. He could play until 45.” - Trevor Ariza | CLUB SHAY SHAY,https://www.youtube.com/watch?v=zbvxSU2q-8s,238387,6:02,1,UCQoxJOkwaCgyzQtiuAIDcuw
470,Steve Harvey On Buying Tyler Perry’s Mansion For $15M | Ep. 78 | CLUB SHAY SHAY,https://www.youtube.com/watch?v=jE1m74hHlEs,242170,2:49,1,UCQoxJOkwaCgyzQtiuAIDcuw
411,Ne-Yo & Taylor Swift Would Be A Toxic Couple | EP. 82 | CLUB SHAY SHAY,https://www.youtube.com/watch?v=QhWkorsKN_Y,251905,1:05:37,1,UCQoxJOkwaCgyzQtiuAIDcuw
21,Best of Katt Williams on Club Shay Shay,https://www.youtube.com/watch?v=aWnKS6cY1v0,255449,1:29:11,1,UCQoxJOkwaCgyzQtiuAIDcuw
